transaction_id,customer_id,card_number,timestamp,vendor_category,vendor_type,vendor,amount,currency,country,city,city_size,card_type,is_card_present,device,channel,device_fingerprint,ip_address,is_outside_home_country,is_high_risk_vendor,is_weekend,last_hour_activity,is_fraud
TX_2e04eb97,CUST_57224,373023240750480,2024-10-28 01:18:17.677536,Gas,local,Local Gas Station,9881.79,BRL,Brazil,Unknown City,medium,Gold Credit,False,Edge,web,0a29443e9271cef93d578459858fa1b8,127.94.149.234,True,False,False,"{'num_transactions': 173, 'total_amount': 11868972.683977958, 'unique_merchants': 78, 'unique_countries': 12, 'max_single_amount': 4613028.179732301}",True
TX_37c25a77,CUST_82068,5248961305694048,2024-10-17 12:38:32.169901,Grocery,online,Walmart Grocery,78160.39,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Edge,web,4be4ba07bcc080651466902b3adf9a15,244.55.32.196,False,False,False,"{'num_transactions': 225, 'total_amount': 21696310.147439525, 'unique_merchants': 89, 'unique_countries': 12, 'max_single_amount': 1803368.2037602821}",False
TX_186c24d5,CUST_38410,5987513184337614,2024-10-14 08:36:45.091700,Entertainment,gaming,Xbox Live,64619.28,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Firefox,web,1ea09c4c08f9ae82c8dbe6a600d7531e,98.101.70.24,False,True,False,"{'num_transactions': 598, 'total_amount': 74539779.35085684, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2083362.8321126306}",False
TX_51535d62,CUST_51017,6776627091315423,2024-10-18 11:59:00.793183,Grocery,online,Instacart,39.03,MXN,Mexico,Unknown City,medium,Premium Debit,False,Firefox,web,aad772459d98e49f92c1293bceed93e6,67.0.196.210,True,False,False,"{'num_transactions': 86, 'total_amount': 4265417.544807503, 'unique_merchants': 54, 'unique_countries': 12, 'max_single_amount': 1843266.074790358}",True
TX_12c18a28,CUST_48875,372178681630376,2024-10-06 03:31:36.106136,Restaurant,premium,Ruth's Chris,449735.46,NGN,Nigeria,Unknown City,medium,Gold Credit,True,NFC Payment,pos,792db0e14b4bc4678f8957744b33f295,184.249.51.169,True,False,True,"{'num_transactions': 2228, 'total_amount': 62366674.8675524, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3950892.1331353025}",True
TX_a0f254c9,CUST_58294,6724352905661432,2024-10-29 16:22:35.049023,Education,online,Coursera,527.98,CAD,Canada,Unknown City,medium,Gold Credit,False,Safari,web,7086fb5caf81c8eaaacaf9bafffd1969,7.228.211.227,False,False,False,"{'num_transactions': 8, 'total_amount': 3427.324439915609, 'unique_merchants': 7, 'unique_countries': 2, 'max_single_amount': 755.4644563992075}",False
TX_1d93a7c5,CUST_46213,4738802939987285,2024-10-24 16:48:36.721012,Restaurant,casual,Olive Garden,506.25,BRL,Brazil,Unknown City,medium,Basic Debit,False,Firefox,web,683eac53c81d9b44e15704ee8cde4fc0,249.224.113.120,True,False,False,"{'num_transactions': 82, 'total_amount': 1531608.102640625, 'unique_merchants': 55, 'unique_countries': 12, 'max_single_amount': 499981.2349911554}",False
TX_41ec4aea,CUST_50402,373864012606396,2024-10-05 08:56:17.844197,Entertainment,gaming,Epic Games,22.09,BRL,Brazil,Unknown City,medium,Basic Credit,True,Chip Reader,pos,1fb6eb07cdc0ad760eed5b9a2469a614,148.249.132.222,True,True,True,"{'num_transactions': 868, 'total_amount': 121053747.80530296, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1560858.8643420085}",True
TX_6bc09a97,CUST_44490,5513664248442180,2024-10-13 09:41:16.855307,Grocery,online,Walmart Grocery,1561.71,USD,USA,Phoenix,medium,Platinum Credit,False,Chrome,web,87439cfc54303bd88dc915332e97bebb,80.47.10.226,True,False,True,"{'num_transactions': 440, 'total_amount': 26450968.33024894, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 4820169.518242332}",False
TX_d5c638fb,CUST_71169,5765100633727195,2024-10-23 14:33:29.474265,Entertainment,gaming,Nintendo eShop,302.62,RUB,Russia,Unknown City,medium,Gold Credit,False,Firefox,web,66c16c0170cad0782c68bd4cd7cfd594,63.60.227.229,True,True,False,"{'num_transactions': 204, 'total_amount': 11215004.224359144, 'unique_merchants': 87, 'unique_countries': 12, 'max_single_amount': 4388535.307792966}",True
TX_0d6cdd38,CUST_88740,6053003938238851,2024-10-06 05:13:06.575070,Healthcare,pharmacy,DuaneReade,7396.29,MXN,Mexico,Unknown City,medium,Gold Credit,False,Android App,mobile,65d1b11830f575753f790e72748f4662,202.201.31.232,False,False,True,"{'num_transactions': 220, 'total_amount': 6046797.7887536455, 'unique_merchants': 84, 'unique_countries': 12, 'max_single_amount': 633525.899363576}",False
TX_65bed786,CUST_42999,5657446153534508,2024-10-08 23:46:13.010145,Restaurant,fast_food,Burger King,133.99,EUR,Germany,Unknown City,medium,Gold Credit,False,Firefox,web,b5b00bae6eea50612187cd3ec961bace,29.220.10.30,False,False,False,"{'num_transactions': 417, 'total_amount': 6988135.262839424, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 2101627.890548649}",False
TX_0caeb6b1,CUST_74601,5791125818794619,2024-10-11 03:16:48.121023,Education,supplies,Barnes & Noble,11012.39,BRL,Brazil,Unknown City,medium,Basic Debit,False,iOS App,mobile,0cc554a184d72d8f6e2dcffb4186bc5a,117.189.115.71,True,False,False,"{'num_transactions': 806, 'total_amount': 31884598.966182023, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2013037.0312583824}",True
TX_47b2a8c4,CUST_62174,6520026313802483,2024-10-18 20:51:49.084248,Travel,transport,Uber,48.83,RUB,Russia,Unknown City,medium,Premium Debit,True,Chip Reader,pos,51f176c151af111d86f574e05315e5d2,237.44.173.5,True,True,False,"{'num_transactions': 116, 'total_amount': 1790968.1461684937, 'unique_merchants': 67, 'unique_countries': 12, 'max_single_amount': 824954.5440490415}",True
TX_dd8d0185,CUST_76739,5007427304839530,2024-10-12 06:15:11.969685,Restaurant,casual,Applebee's,182.69,SGD,Singapore,Unknown City,medium,Premium Debit,True,NFC Payment,pos,35a0ad12897f68989f560072ae5d0bc2,115.185.101.189,True,False,True,"{'num_transactions': 709, 'total_amount': 37652275.10208539, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2919839.089248322}",True
TX_52194785,CUST_21051,6104143646382010,2024-10-16 09:34:03.583000,Travel,airlines,American Airlines,1997.05,USD,USA,New York,large,Platinum Credit,False,Edge,web,d7d01a4c95075bfd3ee249efa998e5cb,245.12.119.224,True,True,False,"{'num_transactions': 485, 'total_amount': 46184460.68200386, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1940296.7304216523}",False
TX_75e118ea,CUST_83792,5056483047375621,2024-10-24 10:35:30.067262,Entertainment,events,LiveNation,14933.13,RUB,Russia,Unknown City,medium,Basic Debit,False,Safari,web,e833b58e299994769bde0b1134886f7d,105.88.111.100,False,True,False,"{'num_transactions': 189, 'total_amount': 5775431.238551077, 'unique_merchants': 88, 'unique_countries': 11, 'max_single_amount': 1006967.0005376759}",False
TX_78a88903,CUST_90904,4128716138253323,2024-10-26 14:22:58.370970,Travel,hotels,Holiday Inn,625.34,EUR,Germany,Unknown City,medium,Basic Credit,False,Firefox,web,fa7ac660745c2dbd5cd8a9ebcc416a84,46.87.188.249,True,True,True,"{'num_transactions': 189, 'total_amount': 15582511.38924292, 'unique_merchants': 83, 'unique_countries': 12, 'max_single_amount': 650517.111114259}",False
TX_fa933b10,CUST_75709,6605381186554200,2024-10-12 14:57:06.871972,Grocery,physical,Trader Joe's,3.45,AUD,Australia,Unknown City,medium,Basic Debit,False,iOS App,mobile,03d3e84ec7e064d5822fcfb4a4eb9649,215.198.103.13,True,False,True,"{'num_transactions': 788, 'total_amount': 28554138.091317, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1034589.7492033592}",True
TX_ac23be9a,CUST_25997,6191737190036833,2024-10-11 20:12:05.288124,Travel,airlines,United Airlines,2371.07,CAD,Canada,Unknown City,medium,Platinum Credit,False,Chrome,web,07828aaf58d5a77dbaea39916313012d,25.34.5.79,False,True,False,"{'num_transactions': 680, 'total_amount': 16256483.89455108, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2097843.2982849157}",False
TX_b2cd2c47,CUST_56255,5837740989333223,2024-10-06 20:42:32.557912,Gas,major,BP,9807.35,BRL,Brazil,Unknown City,medium,Basic Credit,False,Chrome,web,836c784d553282c664d502c5c259d767,67.78.215.61,True,False,True,"{'num_transactions': 731, 'total_amount': 18615861.821122244, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3021972.8704021615}",True
TX_f1a35135,CUST_91443,5197019555027681,2024-10-21 19:11:13.647365,Grocery,online,Walmart Grocery,4454.86,BRL,Brazil,Unknown City,medium,Platinum Credit,False,iOS App,mobile,63227f618e570fbf3442b5708176d957,27.31.171.234,True,False,False,"{'num_transactions': 228, 'total_amount': 9261842.881468976, 'unique_merchants': 92, 'unique_countries': 12, 'max_single_amount': 1135754.3462779087}",True
TX_44225958,CUST_42761,6981756209513750,2024-10-07 08:00:24.354745,Education,supplies,Barnes & Noble,203.19,EUR,Germany,Unknown City,medium,Basic Credit,False,iOS App,mobile,4c7d5af389b2607b36214d5df706d4f9,56.210.243.232,False,False,False,"{'num_transactions': 912, 'total_amount': 19896565.371392492, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2288024.028447043}",False
TX_d83d31bd,CUST_97346,4223318788976792,2024-10-22 18:14:10.696579,Retail,online,Etsy,367.21,SGD,Singapore,Unknown City,medium,Basic Debit,False,Edge,web,d3e3d0d8f971effe5d390dce84950ed6,97.58.238.45,False,False,False,"{'num_transactions': 93, 'total_amount': 1568907.315468, 'unique_merchants': 55, 'unique_countries': 12, 'max_single_amount': 819550.6921566671}",False
TX_79526be5,CUST_74229,5248406792411290,2024-10-14 14:47:18.060530,Gas,local,Local Gas Station,325.05,USD,USA,Philadelphia,medium,Basic Credit,False,Chrome,web,f5c8a58b341c0cc5d97af6e507038e57,117.178.54.212,False,False,False,"{'num_transactions': 112, 'total_amount': 1518155.1280508179, 'unique_merchants': 68, 'unique_countries': 9, 'max_single_amount': 833092.2840369167}",False
TX_ae16fd1e,CUST_26546,5622664032794638,2024-10-11 13:05:37.933027,Education,supplies,Barnes & Noble,441.04,SGD,Singapore,Unknown City,medium,Basic Credit,False,Firefox,web,b4705163c79a981493cdf294b9c34f88,231.229.118.51,False,False,False,"{'num_transactions': 243, 'total_amount': 3529020.200457366, 'unique_merchants': 88, 'unique_countries': 12, 'max_single_amount': 1030043.7872303507}",False
TX_19e3ba01,CUST_27862,373934509183306,2024-10-05 22:47:02.786727,Healthcare,medical,Local Hospital,3366.03,MXN,Mexico,Unknown City,medium,Basic Debit,False,Chrome,web,751038f876465061a15275fa0b53a0ce,254.171.248.235,False,False,True,"{'num_transactions': 396, 'total_amount': 6976573.102716336, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 1020696.4506201885}",False
TX_9391582f,CUST_40146,375181651403656,2024-10-13 17:11:25.601331,Restaurant,premium,Ruth's Chris,421.74,EUR,Germany,Unknown City,medium,Premium Debit,False,Edge,web,07a1aeced35f45b58cc8b7c67b29bab7,224.27.122.73,False,False,True,"{'num_transactions': 324, 'total_amount': 16815588.932853293, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 4793669.720595038}",False
TX_5aa94597,CUST_66249,5002287610555807,2024-10-07 04:41:21.281318,Retail,online,Shopify Store,10.8,MXN,Mexico,Unknown City,medium,Gold Credit,False,Safari,web,9cd65ede8dd9ce2716e766331c541f1d,56.28.13.187,True,False,False,"{'num_transactions': 1245, 'total_amount': 90447128.52074954, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1777771.6045720205}",True
TX_4eb72754,CUST_38451,4894176474333951,2024-10-25 10:41:27.440396,Retail,physical,Home Depot,525.35,SGD,Singapore,Unknown City,medium,Premium Debit,False,Safari,web,9aa3abe82097201c20146c905eac7d63,114.48.143.223,False,False,False,"{'num_transactions': 4, 'total_amount': 2879.462994878892, 'unique_merchants': 4, 'unique_countries': 1, 'max_single_amount': 662.0381553769339}",False
TX_a4bb0d88,CUST_85874,4511593792539171,2024-10-03 14:38:40.677325,Travel,hotels,Hilton,380.17,AUD,Australia,Unknown City,medium,Premium Debit,False,Firefox,web,1c601159d13d24a773cf8d0bf1340f12,206.68.190.229,False,True,False,"{'num_transactions': 302, 'total_amount': 5473279.679503448, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 1044740.3020777771}",False
TX_19574013,CUST_34674,4946253549661464,2024-10-30 16:47:40.191049,Travel,booking,Airbnb,2113.36,EUR,Germany,Unknown City,medium,Platinum Credit,False,Safari,web,ed6b4a16eb13dffc97f72b319a2e2c35,33.245.151.151,True,True,False,"{'num_transactions': 11, 'total_amount': 80050.64304934866, 'unique_merchants': 10, 'unique_countries': 5, 'max_single_amount': 68774.18614242933}",False
TX_f1659585,CUST_50648,6581232638403322,2024-10-08 09:01:31.182007,Travel,airlines,Southwest,1007.15,EUR,Germany,Unknown City,medium,Gold Credit,False,Firefox,web,81936298687da662a6343267d907259c,75.41.148.39,False,True,False,"{'num_transactions': 777, 'total_amount': 24252925.06269581, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2263489.6751099774}",False
TX_a4aae7d3,CUST_60789,6957458879765188,2024-10-10 04:22:18.876609,Healthcare,pharmacy,CVS Pharmacy,35.9,RUB,Russia,Unknown City,medium,Basic Debit,False,Chrome,web,a8c73ba77e3e38b8857df537cefdf82e,183.188.243.81,True,False,False,"{'num_transactions': 1178, 'total_amount': 28570179.465635, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1035275.14810091}",True
TX_a3df25b0,CUST_17502,372085883124464,2024-10-14 23:02:37.044986,Restaurant,casual,Red Lobster,7647.65,MXN,Mexico,Unknown City,medium,Gold Credit,False,Safari,web,dd7ebb698240d53aaeb18a99cac1b8a5,115.182.130.92,False,False,False,"{'num_transactions': 309, 'total_amount': 12880172.856235249, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 1611335.923529318}",False
TX_9a84541a,CUST_75296,4629831258929778,2024-10-08 18:11:01.422973,Gas,local,Truck Stop,144665.14,NGN,Nigeria,Unknown City,medium,Premium Debit,False,iOS App,mobile,ed47023e1ea141c8c442f1a36b5687a0,92.100.7.26,False,False,False,"{'num_transactions': 20, 'total_amount': 5151371.8470048765, 'unique_merchants': 19, 'unique_countries': 5, 'max_single_amount': 1674921.9607631764}",False
TX_36d8a983,CUST_42078,4862791487511142,2024-10-21 07:28:04.641187,Retail,physical,Macy's,46547.88,JPY,Japan,Unknown City,medium,Premium Debit,False,Android App,mobile,7596bd27c5d120484c31fc0383ea53fe,177.230.217.251,False,False,False,"{'num_transactions': 182, 'total_amount': 9122015.17782695, 'unique_merchants': 82, 'unique_countries': 12, 'max_single_amount': 951865.6028691033}",False
TX_f9f3ca76,CUST_48722,377428414166940,2024-10-18 19:32:09.154994,Travel,hotels,Westin,571.92,EUR,Germany,Unknown City,medium,Basic Credit,False,Edge,web,ce41ccf4d11ab52f18471eb675a24c86,52.87.10.15,False,True,False,"{'num_transactions': 273, 'total_amount': 5163865.566782531, 'unique_merchants': 93, 'unique_countries': 12, 'max_single_amount': 827496.3118036449}",False
TX_a1bf7fd3,CUST_95404,4992009519227733,2024-10-11 20:24:43.154727,Gas,major,Exxon,533.91,CAD,Canada,Unknown City,medium,Basic Credit,False,Android App,mobile,28aa124ad2665fe19f19cf950924303e,225.140.165.70,False,False,False,"{'num_transactions': 18, 'total_amount': 65917.96465937415, 'unique_merchants': 18, 'unique_countries': 4, 'max_single_amount': 58804.07978048079}",False
TX_867c61fa,CUST_46087,4045939636348458,2024-10-18 11:48:39.939229,Gas,local,Truck Stop,41314.65,MXN,Mexico,Unknown City,medium,Basic Debit,False,Android App,mobile,edf41c7fab2b9cd1ec07d135f8cd1741,140.227.89.111,False,False,False,"{'num_transactions': 129, 'total_amount': 3038355.829505699, 'unique_merchants': 71, 'unique_countries': 11, 'max_single_amount': 1233875.175246367}",True
TX_bbd91f10,CUST_95538,4307813264201961,2024-10-20 12:29:40.413966,Travel,booking,Airbnb,7137.74,MXN,Mexico,Unknown City,medium,Basic Debit,False,Safari,web,469b973385a52cc2147939a48de2c5ed,212.39.163.106,True,True,True,"{'num_transactions': 527, 'total_amount': 53060433.3174724, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1712874.31940594}",False
TX_38b907ef,CUST_35539,379934788798984,2024-10-16 09:01:00.068552,Retail,online,Shopify Store,499.55,GBP,UK,Unknown City,medium,Gold Credit,False,Firefox,web,47ab6351d6646461a150fce367181732,180.137.180.23,False,False,False,"{'num_transactions': 251, 'total_amount': 6577986.346996158, 'unique_merchants': 88, 'unique_countries': 10, 'max_single_amount': 1291285.3645389986}",False
TX_c77b66b9,CUST_12046,5801769054276100,2024-10-28 19:55:14.800918,Education,online,Coursera,263.47,EUR,France,Unknown City,medium,Basic Credit,False,Android App,mobile,b44e3ddcb4becaf7e71bc9a8d53cfcbe,205.101.50.76,False,False,False,"{'num_transactions': 6, 'total_amount': 40363.679303872916, 'unique_merchants': 5, 'unique_countries': 4, 'max_single_amount': 39147.17620926114}",False
TX_1309b9ed,CUST_41033,5499765206771458,2024-10-09 15:35:50.057939,Grocery,physical,Aldi,1137.34,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Edge,web,3029a53ce902b59d4b07186c172c3283,16.26.161.123,True,False,False,"{'num_transactions': 293, 'total_amount': 14726994.286429865, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 5822635.200281806}",False
TX_2057a919,CUST_75327,377436844102468,2024-10-09 01:38:11.144133,Entertainment,events,Regal Cinemas,1541.94,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,iOS App,mobile,aeefb050911334869a7a5d9e4d0e1689,46.185.43.74,True,True,False,"{'num_transactions': 346, 'total_amount': 10594446.031045083, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 1512568.610870896}",True
TX_0f4c3d25,CUST_78861,5199611127841801,2024-10-17 19:16:52.624763,Entertainment,gaming,Epic Games,520.85,SGD,Singapore,Unknown City,medium,Premium Debit,False,Chrome,web,4bf412ae515130645c53a32d9dfb0936,247.149.175.181,False,True,False,"{'num_transactions': 6, 'total_amount': 4574.979398430962, 'unique_merchants': 6, 'unique_countries': 2, 'max_single_amount': 1742.7789282294118}",False
TX_4f6119b2,CUST_83970,4603617866400405,2024-10-04 22:09:07.455053,Gas,local,Highway Gas Stop,164212.98,NGN,Nigeria,Unknown City,medium,Basic Debit,False,iOS App,mobile,e5dd4e959739329741e5970dfaf7e3a6,205.48.113.118,False,False,False,"{'num_transactions': 673, 'total_amount': 70795962.83961411, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1567680.572926285}",False
TX_64c70507,CUST_51092,5011705051814879,2024-10-29 06:13:15.707851,Healthcare,medical,Local Hospital,31835.9,JPY,Japan,Unknown City,medium,Premium Debit,False,iOS App,mobile,725a35d97a5a49072dd9ebb242d8569f,131.222.9.188,False,False,False,"{'num_transactions': 32, 'total_amount': 1411874.0116112262, 'unique_merchants': 28, 'unique_countries': 5, 'max_single_amount': 211110.9803359959}",False
TX_e18e0308,CUST_60184,5666734269301022,2024-09-30 05:18:08.873435,Grocery,online,Walmart Grocery,41417.05,RUB,Russia,Unknown City,medium,Basic Credit,True,NFC Payment,pos,2fd2eb88e79a8304dfb90ffd4735fc5e,119.4.125.95,True,False,False,"{'num_transactions': 407, 'total_amount': 47721303.631778486, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1229646.8260076009}",True
TX_37ee3f3d,CUST_66223,6034460075080567,2024-10-05 19:51:42.767145,Travel,booking,Booking.com,1059562.74,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,iOS App,mobile,492ef87eb71cedf3ae3df07b580b656a,223.121.155.18,True,True,True,"{'num_transactions': 972, 'total_amount': 40095795.52835063, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1849796.7647362559}",False
TX_57d68722,CUST_99129,5848946684289613,2024-10-21 05:06:46.612404,Grocery,online,Walmart Grocery,122.52,EUR,France,Unknown City,medium,Basic Credit,False,Chrome,web,d0d9fa6ddc9622fd54d41e399af75a06,158.45.174.129,False,False,False,"{'num_transactions': 538, 'total_amount': 14104687.548956975, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2102472.754410615}",False
TX_501f02b7,CUST_75955,4162221242514469,2024-10-14 04:34:02.553992,Gas,major,Mobil,2.99,RUB,Russia,Unknown City,medium,Basic Credit,False,Edge,web,5635b91f5a75a79c6c0375a8eafa7bc0,76.88.156.76,True,False,False,"{'num_transactions': 203, 'total_amount': 6530666.878894551, 'unique_merchants': 84, 'unique_countries': 12, 'max_single_amount': 1674036.3624147302}",True
TX_072f7149,CUST_38663,6569025578067511,2024-10-28 09:52:30.779287,Grocery,physical,Kroger,336.12,AUD,Australia,Unknown City,medium,Basic Debit,False,Edge,web,0886fb04c6ffa3ffb09747154060e749,140.139.48.253,False,False,False,"{'num_transactions': 31, 'total_amount': 1669236.142898932, 'unique_merchants': 28, 'unique_countries': 8, 'max_single_amount': 1137996.2636885166}",False
TX_732d4c9b,CUST_17519,5822505716878304,2024-10-22 19:06:42.209164,Healthcare,pharmacy,Walgreens,339.77,CAD,Canada,Unknown City,medium,Basic Credit,False,Chrome,web,afc5ac3956bf5a7a3053952f91360bfd,134.68.148.128,False,False,False,"{'num_transactions': 320, 'total_amount': 10056530.920507109, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 2037624.53565273}",False
TX_e28dea95,CUST_12848,4019008674936160,2024-10-24 02:53:35.988017,Gas,local,Local Gas Station,6269.27,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Edge,web,a336b6a3ddac0882005d5cfdccd84095,176.7.133.173,True,False,False,"{'num_transactions': 224, 'total_amount': 7154621.628509618, 'unique_merchants': 91, 'unique_countries': 11, 'max_single_amount': 1200135.2466938887}",True
TX_4011f5f5,CUST_57883,6117860493072734,2024-10-16 13:13:04.750249,Gas,major,BP,806.48,GBP,UK,Unknown City,medium,Basic Debit,True,NFC Payment,pos,8e1788be2540d0c99968c1d3cdd0cfe5,127.53.178.189,True,False,False,"{'num_transactions': 822, 'total_amount': 19988135.506592974, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1811837.9393898654}",True
TX_b60ce00d,CUST_32679,6518837653580362,2024-10-18 13:38:14.810825,Restaurant,fast_food,McDonald's,52609.8,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Android App,mobile,82e1bbcb8a3d22ae3ed021497a41cb15,76.47.171.221,False,False,False,"{'num_transactions': 344, 'total_amount': 60957546.77818208, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 1010240.0559662583}",False
TX_57f51c0b,CUST_56542,370913105593111,2024-10-24 11:43:42.169339,Healthcare,medical,Medical Center,142518.72,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Safari,web,f38938c3d5915df4fe270ab1ee6655a0,134.94.94.191,False,False,False,"{'num_transactions': 324, 'total_amount': 44975451.161713205, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 1989683.676580078}",False
TX_c2112741,CUST_78336,5761079403567276,2024-10-07 04:11:46.234580,Healthcare,pharmacy,CVS Pharmacy,39281.17,RUB,Russia,Unknown City,medium,Gold Credit,False,Edge,web,ae2cc9da7f691c48a81273cf59f21ce1,194.202.4.234,False,False,False,"{'num_transactions': 796, 'total_amount': 45046269.19841249, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1477468.826074313}",False
TX_fdc53da0,CUST_58562,6880790425409818,2024-10-25 02:06:16.401549,Retail,online,Wayfair,241.58,RUB,Russia,Unknown City,medium,Gold Credit,False,Safari,web,cb85cddae43bf9ec011d079ea71aab22,120.180.98.120,True,False,False,"{'num_transactions': 319, 'total_amount': 3709583.1292413874, 'unique_merchants': 98, 'unique_countries': 11, 'max_single_amount': 590502.4020705675}",True
TX_9d440ac0,CUST_58436,378560715403116,2024-10-24 00:12:59.478402,Restaurant,premium,Ruth's Chris,3132.12,BRL,Brazil,Unknown City,medium,Basic Credit,False,Firefox,web,fa70d3215ee0b9b7f520867ad6a2ab52,156.23.19.181,True,False,False,"{'num_transactions': 385, 'total_amount': 18036087.416724257, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 894522.2289208982}",True
TX_7348a566,CUST_77206,5653305503548648,2024-10-27 11:40:28.906702,Retail,online,AliExpress,3068.54,BRL,Brazil,Unknown City,medium,Premium Debit,False,Chrome,web,6918240d6131c8a956ca9bcf5e672daa,118.203.254.86,False,False,True,"{'num_transactions': 316, 'total_amount': 10318798.173588144, 'unique_merchants': 96, 'unique_countries': 12, 'max_single_amount': 2610673.2392524937}",False
TX_d11031ba,CUST_67961,5892380948783564,2024-10-06 12:00:33.752677,Entertainment,gaming,Nintendo eShop,728.04,EUR,France,Unknown City,medium,Platinum Credit,False,iOS App,mobile,0fdbef3d6a89333e6735428aeb22cfbe,157.70.131.137,False,True,True,"{'num_transactions': 594, 'total_amount': 13973985.38107501, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1243853.4626716229}",False
TX_4148dda5,CUST_84084,4614921803744074,2024-10-07 20:51:42.695688,Gas,major,Chevron,453.33,CAD,Canada,Unknown City,medium,Basic Debit,False,Chrome,web,19a2680a8d2207c046d4181edf17cec3,13.154.254.85,False,False,False,"{'num_transactions': 1013, 'total_amount': 21976790.262352366, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1255352.3408596378}",False
TX_1a578db0,CUST_48614,378590135920530,2024-10-21 12:44:17.223467,Gas,major,Chevron,9596.94,MXN,Mexico,Unknown City,medium,Basic Debit,False,Chrome,web,95bb5c450f27c9c93cf58c501a9ec949,61.69.150.209,False,False,False,"{'num_transactions': 326, 'total_amount': 7359972.689651993, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 913172.4237443034}",False
TX_4bbf1e16,CUST_21319,374471611728065,2024-09-30 15:23:48.845409,Grocery,physical,Publix,1124.03,CAD,Canada,Unknown City,medium,Platinum Credit,False,Chrome,web,c051b0bdc7660ecb18e0fdb9926fddfd,120.103.82.123,True,False,False,"{'num_transactions': 1171, 'total_amount': 290134290.2771079, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4943043.2556745205}",False
TX_57fcaccd,CUST_42467,4360484324680018,2024-10-13 09:18:52.486348,Healthcare,medical,Lab Corp,96.04,EUR,Germany,Unknown City,medium,Basic Credit,False,Edge,web,0bee6caa831a0428f6ab004c201ca5dd,132.16.61.180,True,False,True,"{'num_transactions': 64, 'total_amount': 3285538.8668745486, 'unique_merchants': 46, 'unique_countries': 10, 'max_single_amount': 1979197.9800427451}",False
TX_9a8d7312,CUST_70187,6766882978693465,2024-10-04 05:58:57.717712,Retail,online,Amazon,741.48,USD,USA,San Jose,medium,Premium Debit,False,Chrome,web,f998eaf7a068227c49387985df8deec8,129.38.136.70,False,False,False,"{'num_transactions': 1256, 'total_amount': 27020534.896075595, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1854914.121643327}",False
TX_16a30d28,CUST_27391,4453773753959770,2024-10-20 03:56:47.060322,Restaurant,premium,Ruth's Chris,1010809.48,NGN,Nigeria,Unknown City,medium,Basic Debit,True,Chip Reader,pos,3ba2523b7e2781fb751a6a9d79af6ebd,157.123.121.68,True,False,True,"{'num_transactions': 78, 'total_amount': 1890305.6906879763, 'unique_merchants': 56, 'unique_countries': 11, 'max_single_amount': 1010809.4790008344}",True
